scale,source_config,source_hp,epoch,target_hp,target_hp_short,nll,mse
[8],2,"lr=1e-05, wd=0.01",90,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-4.125770149530798,2.0761814988975516e-07
[8],2,"lr=1e-05, wd=0.01",90,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-2.4805878584753223,0.00010258042614466464
[8],2,"lr=1e-05, wd=0.01",90,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-3.493892860180478,4.745043244451001e-06
[8],2,"lr=1e-05, wd=0.01",90,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-2.4340152216326705,7.857103468210145e-05
[8],2,"lr=1e-05, wd=0.01",90,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-3.128568125639743,1.019308634207983e-05
[8],3,"lr=3e-05, wd=0.0",0,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-0.9168051325439139,0.009177528915888291
[8],3,"lr=3e-05, wd=0.0",0,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-1.0391136317288812,0.006284440177567907
[8],3,"lr=3e-05, wd=0.0",0,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-0.7388493657590784,0.013094736979485997
[8],3,"lr=3e-05, wd=0.0",0,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-0.9515640451005636,0.008444872425420247
[8],3,"lr=3e-05, wd=0.0",0,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-0.8487099691159934,0.01072295427907107
[8],3,"lr=3e-05, wd=0.0",0,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-0.877005703023001,0.010112804526013163
[8],3,"lr=3e-05, wd=0.0",0,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.0381029993800879,0.006687259529215471
[8],3,"lr=3e-05, wd=0.0",0,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-0.862381243892286,0.010428558471820108
[8],3,"lr=3e-05, wd=0.0",0,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-1.0927230182887684,0.005300681265816708
[8],3,"lr=3e-05, wd=0.0",0,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-0.8907111372438073,0.00977516072179868
[8],3,"lr=3e-05, wd=0.0",0,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-1.0555365520292226,0.005686914318293941
[8],3,"lr=3e-05, wd=0.0",0,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-0.9339612410300522,0.008584709013719048
[8],3,"lr=3e-05, wd=0.0",5,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-1.6151649986354992,0.001685328095050533
[8],3,"lr=3e-05, wd=0.0",5,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-1.7363343232093513,0.0007748559105974212
[8],3,"lr=3e-05, wd=0.0",5,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-1.3779201023947665,0.0002748017829670353
[8],3,"lr=3e-05, wd=0.0",5,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-1.495192588920949,9.467030372392879e-05
[8],3,"lr=3e-05, wd=0.0",5,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-1.243042149276427,0.00038828290120170044
[8],3,"lr=3e-05, wd=0.0",5,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-1.3620629756659404,2.378099652983002e-06
[8],3,"lr=3e-05, wd=0.0",5,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.0692145933361035,0.0034994746505037635
[8],3,"lr=3e-05, wd=0.0",5,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-1.2522742510080889,2.6984645060625575e-06
[8],3,"lr=3e-05, wd=0.0",5,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-0.9358862934352045,0.005509382779432553
[8],3,"lr=3e-05, wd=0.0",5,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-0.9766300158069359,0.00035546855288198526
[8],3,"lr=3e-05, wd=0.0",5,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-0.8302366760863908,0.006084264116334393
[8],3,"lr=3e-05, wd=0.0",5,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-1.330239572486328,0.0014408455282743868
[8],3,"lr=3e-05, wd=0.0",10,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-1.6328270017513116,0.00044648002783572084
[8],3,"lr=3e-05, wd=0.0",10,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-1.8099879769947775,0.0003321234573604825
