scale,source_config,source_hp,epoch,target_hp,target_hp_short,nll,mse
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",700182087.5254145,0.0014003642008439728
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",279616928.88642883,0.0005592338835660017
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",1774076153.6787198,0.0035481523331505837
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",4327444.2351242695,8.654914263392588e-06
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",13553070427.609741,0.027106140881012625
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",19367813.37018487,3.873565253351378e-05
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",21366651300.798237,0.04273330262738961
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",1665634067.3663964,0.003331268160525937
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",22778198246.11014,0.04555639651801343
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",9444435955.040726,0.018888871935874595
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",3201858455.772567,0.006403716937338278
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",3023401113.609076,0.006046802253011296
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",333459043.4928672,0.0006669181127788784
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",22904944.360308237,4.580991451376052e-05
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",3782788567.873561,0.007565577161540266
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",310779283.60586333,0.0006215585930048707
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",16397660362.04474,0.032795320749882624
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",328833148.9225638,0.0006576663236382717
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",17664805942.79704,0.03532961191138722
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",126473472.24570364,0.0002529469702845513
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",8901940751.47802,0.017803881528749184
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",296513878.3077214,0.0005930277824085869
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",194284257.20025265,0.00038856854019364936
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",667344736.1413747,0.0013346894980758935
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",53141187.79059837,0.00010628240137434078
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",5600192.022266166,1.120040983767638e-05
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",4428906961.989479,0.008857813949772102
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",370622529.4198825,0.000741245084632909
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",11559387278.472828,0.0231187745827388
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",320604918.3665165,0.000641209862526177
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",13121992184.601906,0.026243984394996957
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",161094381.86029264,0.00032218878951372935
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",8701759895.312536,0.017403519816418217
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",5122305199.323226,0.010244610424439596
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",7972156.579796179,1.5944338952736408e-05
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",853978.4508929747,1.707982694929999e-06
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",85753880.34630996,0.00017150778648576396
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",34821396.77631813,6.964281934578032e-05
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",650809481.9453404,0.0013016189896838247
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",5121041.456676449,1.0242108706496947e-05
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",1671368746.2390811,0.0033427375182713067
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",2915439.763973068,5.830905321090185e-06
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",944360359.1341131,0.00188872074406137
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",1123301683.8240473,0.002246603393441239
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",2757820047.991884,0.005515640121776913
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",4059159001.9808307,0.008118318029754806
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",29964997.345982883,5.9930020485109815e-05
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",5728325.814315798,1.1456677421775645e-05
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",16931451.571118113,3.386292893538027e-05
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",5365337.577613957,1.0730700948371963e-05
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",17173493.182217896,3.434701215757984e-05
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",16305895.081718545,3.261181595658114e-05
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",96452676.47807635,0.00019290537874929676
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",53472.8719923502,1.0697153712874991e-07
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",755184631.7722185,0.001510369289337581
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",32914557.306865595,6.582914040687524e-05
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",551986114.9819722,0.0011039722557570884
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",35945485.54571705,7.189099688457815e-05
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",80307420138.77803,0.16061484030334922
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",60107535181.23195,0.12021507038825703
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",102934767172.56163,0.2058695343709164
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",75485323669.64081,0.15097064736507476
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",89432654683.39436,0.17886530939258188
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",85723065982.20093,0.171446131990195
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",61670211492.68357,0.12334042301116027
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",86357480823.56505,0.17271496167292325
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",48982912991.52438,0.0979658260088419
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",79987102359.58057,0.15997420474495427
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",49754096513.01968,0.09950819305183249
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",69941087992.04387,0.1398821760098809
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",10017497630.55771,0.020034995286908566
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",3452390195.0574026,0.00690478041590795
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",691619663.7299662,0.0013832393532530764
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",328654750.8429253,0.0006573095274789947
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",1855005490.395849,0.003710011006584842
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",2700842.026108817,5.401709845361683e-06
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",13709575045.137987,0.02741915011606912
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",6317742.467301247,1.2635510727746543e-05
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",21195012930.508198,0.04239002588680954
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",1276744835.8565624,0.002553489697506269
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",22930151749.358578,0.0458603035245103
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",9797944953.876371,0.019595889933545885
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",3277409757.150128,0.0065548195400934
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",3281515232.6709933,0.006563030491135131
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",275291389.67761755,0.0005505828051483792
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",25588877.630785625,5.11777810547153e-05
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",4022755287.8428044,0.008045510601478753
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",320311928.0936461,0.0006406238819804363
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",16615837961.244135,0.033231675948281414
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",304012359.07991344,0.0006080247439529709
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",17880477066.226078,0.035760954158245296
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",144455909.49797404,0.00028891184478909213
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",8994890756.9357,0.017989781539664542
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",437972074.72306985,0.0008759441752392837
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",157865678.19113994,0.00031573138217542393
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",540398012.1720464,0.0010807960501372368
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",89265221.64027087,0.00017853046907368578
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",2939314.490718276,5.8786547745806e-06
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",4633405973.896959,0.009266811973587063
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",403784888.06325084,0.0008075698019196458
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",11709034921.81422,0.023418069869421586
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",326455670.7337651,0.0006529113672606744
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",13303424041.626925,0.026606848109046993
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",143456963.92425767,0.00028691395364165937
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",8795847903.33986,0.017591695832472866
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",5305717068.902789,0.010611434163598723
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",13674935.35294168,2.734989649902741e-05
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",2132504.511011404,4.2650348151668575e-06
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",94527653.3890204,0.00018905533257118485
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",36618097.485160045,7.323622076346414e-05
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",664019617.2207978,0.0013280392602347396
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",5262274.63994919,1.052457507304243e-05
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",1658823506.8654099,0.003317647039523964
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",2081716.6053442354,4.16345900383252e-06
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",900113048.741363,0.00180022612327587
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",1161772758.0351288,0.002323545541863402
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",2726889317.129944,0.005453778660053032
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",4131059532.1508436,0.008262119090094831
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",37101584.3756597,7.420319454446343e-05
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",7011540.702985688,1.4023107199115425e-05
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",18441301.593761954,3.6882628980667954e-05
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",5380859.700295467,1.0761745193734982e-05
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",15947997.849702248,3.1896021492548546e-05
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",14868283.327064322,2.9736592447272696e-05
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",83268094.99591942,0.00016653621578498288
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",131455.7318271585,2.6293725679836656e-07
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",713930075.2515216,0.001427860176296187
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",30555211.11380304,6.111044802075013e-05
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",528531070.90655315,0.0010570621676062504
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",37075539.349585086,7.415110449231422e-05
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",16960297341.993135,0.033920594709779414
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",8686147197.45912,0.017372294420711382
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",28214458417.57931,0.056428916860951764
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",15197601109.89561,0.030395202245584365
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",21821966115.399918,0.04364393225659298
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",20353334027.3709,0.04070666808053494
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",10057791450.51743,0.020115582926828003
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",21474747381.711994,0.042949494789217134
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",6189331758.729158,0.012378663543251461
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",19680869296.28278,0.039361738618358705
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",7364599336.360821,0.014729198698514785
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",16095580050.233028,0.0321911601262592
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",3787476343.9512253,0.007574952713695594
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",921460757.8421817,0.0018429215414775073
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",474581005.40506804,0.0009491620366032802
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",87416328.50293277,0.0001748326827990096
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",1342533568.509285,0.002685067162811714
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",560802.864637112,1.1216315224182735e-06
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",12503681543.24417,0.025007363112281484
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",66139450.667710885,0.0001322789271285658
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",21647385290.111805,0.043294770606016754
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",3853545003.6180606,0.007707090033029265
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",22034478776.579567,0.044068957578952274
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",6017356192.718438,0.01203471241123002
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",1660007161.3824596,0.0033200143485580635
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",1200201749.081343,0.00240040352395583
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",161725390.466727,0.00032345080672659804
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",156830969.75743708,0.0003136619653080182
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",3027323840.386197,0.0060546477065655385
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",303411709.0470238,0.0006068234438871916
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",14420279112.2611,0.028840558250315347
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",374998900.0840316,0.0007499978259612073
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",16936569239.635742,0.033873138505064626
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",9804882.590979895,1.960979097510384e-05
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",9690263018.293818,0.01938052606238078
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",234326452.07440808,0.0004686529299419602
[16],3,"lr=3e-05, wd=0.0",20,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",21603890.816455472,4.320780742605499e-05
[16],3,"lr=3e-05, wd=0.0",20,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",49603438.36453803,9.92069025222201e-05
[16],3,"lr=3e-05, wd=0.0",20,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",164518622.95586625,0.00032903727170487655
[16],3,"lr=3e-05, wd=0.0",20,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",22330671.47769887,4.4661368748541784e-05
[16],3,"lr=3e-05, wd=0.0",20,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",3798173673.6981983,0.007596347373189541
[16],3,"lr=3e-05, wd=0.0",20,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",343292668.48405004,0.0006865853627612442
[16],3,"lr=3e-05, wd=0.0",20,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",11307281197.731472,0.022614562421256087
[16],3,"lr=3e-05, wd=0.0",20,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",306989756.25779456,0.0006139795383087333
[16],3,"lr=3e-05, wd=0.0",20,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",13564875341.561253,0.02712975070891565
[16],3,"lr=3e-05, wd=0.0",20,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",244200047.01773545,0.000488400119828615
