policy,obs_frac,t_target,query_target_N_a,query_target_N_b,scale_gap,n_shared_configs,pred_pairwise_rho,pred_pairwise_tau,true_pairwise_rho,true_pairwise_tau
bracket_nearest,0.05,0.3,77124608,287183360,3.7236281317630815,15,0.3214285714285714,0.2571428571428572,0.7607142857142856,0.561904761904762
bracket_nearest,0.05,0.3,134561280,287183360,2.1342198885147345,9,0.65,0.5,0.9666666666666667,0.8888888888888888
bracket_nearest,0.05,0.4,77124608,134561280,1.7447256263526163,9,0.9666666666666667,0.8888888888888888,0.9666666666666667,0.8888888888888888
bracket_nearest,0.05,0.4,77124608,287183360,3.7236281317630815,15,0.3285714285714285,0.21904761904761905,0.7642857142857141,0.580952380952381
bracket_nearest,0.05,0.4,134561280,287183360,2.1342198885147345,9,0.5666666666666667,0.4444444444444444,0.9333333333333332,0.8333333333333334
bracket_nearest,0.05,0.5,77124608,134561280,1.7447256263526163,9,0.9500000000000001,0.8888888888888888,1.0,1.0
bracket_nearest,0.05,0.5,77124608,287183360,3.7236281317630815,15,0.39999999999999997,0.2761904761904762,0.7642857142857141,0.580952380952381
bracket_nearest,0.05,0.5,134561280,287183360,2.1342198885147345,9,0.6,0.5555555555555556,0.9833333333333333,0.9444444444444445
bracket_nearest,0.05,0.6,77124608,134561280,1.7447256263526163,9,0.9500000000000001,0.8888888888888888,1.0,1.0
bracket_nearest,0.05,0.6,77124608,287183360,3.7236281317630815,15,0.4357142857142856,0.3142857142857143,0.7642857142857141,0.580952380952381
bracket_nearest,0.05,0.6,134561280,287183360,2.1342198885147345,9,0.5166666666666667,0.3888888888888889,0.9833333333333333,0.9444444444444445
bracket_nearest,0.05,0.7,77124608,134561280,1.7447256263526163,9,0.9500000000000001,0.8888888888888888,0.9833333333333333,0.9444444444444445
bracket_nearest,0.05,0.7,77124608,287183360,3.7236281317630815,15,0.475,0.33333333333333337,0.7678571428571428,0.6000000000000001
bracket_nearest,0.05,0.7,134561280,287183360,2.1342198885147345,9,0.5166666666666667,0.3888888888888889,0.9833333333333333,0.9444444444444445
bracket_nearest,0.05,0.8,77124608,134561280,1.7447256263526163,9,0.9500000000000001,0.8888888888888888,0.9833333333333333,0.9444444444444445
bracket_nearest,0.05,0.8,77124608,287183360,3.7236281317630815,15,0.4678571428571427,0.3142857142857143,0.7678571428571428,0.6000000000000001
bracket_nearest,0.05,0.8,134561280,287183360,2.1342198885147345,9,0.5,0.3333333333333333,0.9833333333333333,0.9444444444444445
bracket_nearest,0.05,0.9,77124608,134561280,1.7447256263526163,9,0.9666666666666667,0.8888888888888888,1.0,1.0
bracket_nearest,0.05,0.9,77124608,287183360,3.7236281317630815,15,0.5464285714285714,0.3523809523809524,0.7607142857142856,0.6000000000000001
bracket_nearest,0.05,0.9,134561280,287183360,2.1342198885147345,9,0.5,0.3333333333333333,1.0,1.0
bracket_nearest,0.05,1.0,77124608,134561280,1.7447256263526163,9,0.9833333333333333,0.9444444444444445,1.0,1.0
bracket_nearest,0.05,1.0,77124608,287183360,3.7236281317630815,15,0.5464285714285714,0.3523809523809524,0.7785714285714285,0.6000000000000001
bracket_nearest,0.05,1.0,134561280,287183360,2.1342198885147345,9,0.5499999999999999,0.3888888888888889,0.9500000000000001,0.8888888888888888
bracket_nearest,0.1,0.2,77124608,134561280,1.7447256263526163,9,0.9833333333333333,0.9444444444444445,0.9833333333333333,0.9444444444444445
bracket_nearest,0.1,0.2,77124608,287183360,3.7236281317630815,15,0.23928571428571427,0.1619047619047619,0.6321428571428571,0.4285714285714286
bracket_nearest,0.1,0.2,134561280,287183360,2.1342198885147345,9,0.7166666666666667,0.5555555555555556,0.8833333333333333,0.7222222222222222
bracket_nearest,0.1,0.3,77124608,134561280,1.7447256263526163,9,0.9833333333333333,0.9444444444444445,0.9833333333333333,0.9444444444444445
bracket_nearest,0.1,0.3,77124608,287183360,3.7236281317630815,15,0.5392857142857141,0.37142857142857144,0.7607142857142856,0.561904761904762
bracket_nearest,0.1,0.3,134561280,287183360,2.1342198885147345,9,0.8333333333333333,0.6666666666666666,0.9666666666666667,0.8888888888888888
bracket_nearest,0.1,0.4,77124608,134561280,1.7447256263526163,9,0.9833333333333333,0.9444444444444445,0.9666666666666667,0.8888888888888888
bracket_nearest,0.1,0.4,77124608,287183360,3.7236281317630815,15,0.5464285714285714,0.37142857142857144,0.7642857142857141,0.580952380952381
bracket_nearest,0.1,0.4,134561280,287183360,2.1342198885147345,9,0.75,0.5555555555555556,0.9333333333333332,0.8333333333333334
bracket_nearest,0.1,0.5,77124608,134561280,1.7447256263526163,9,0.9666666666666667,0.8888888888888888,1.0,1.0
bracket_nearest,0.1,0.5,77124608,287183360,3.7236281317630815,15,0.5107142857142856,0.33333333333333337,0.7642857142857141,0.580952380952381
bracket_nearest,0.1,0.5,134561280,287183360,2.1342198885147345,9,0.65,0.5,0.9833333333333333,0.9444444444444445
bracket_nearest,0.1,0.6,77124608,134561280,1.7447256263526163,9,0.9666666666666667,0.8888888888888888,1.0,1.0
bracket_nearest,0.1,0.6,77124608,287183360,3.7236281317630815,15,0.5607142857142856,0.3904761904761905,0.7642857142857141,0.580952380952381
bracket_nearest,0.1,0.6,134561280,287183360,2.1342198885147345,9,0.6333333333333333,0.4444444444444444,0.9833333333333333,0.9444444444444445
bracket_nearest,0.1,0.7,77124608,134561280,1.7447256263526163,9,0.9666666666666667,0.8888888888888888,0.9833333333333333,0.9444444444444445
bracket_nearest,0.1,0.7,77124608,287183360,3.7236281317630815,15,0.575,0.40952380952380957,0.7678571428571428,0.6000000000000001
bracket_nearest,0.1,0.7,134561280,287183360,2.1342198885147345,9,0.5833333333333334,0.3888888888888889,0.9833333333333333,0.9444444444444445
bracket_nearest,0.1,0.8,77124608,134561280,1.7447256263526163,9,0.9666666666666667,0.8888888888888888,0.9833333333333333,0.9444444444444445
bracket_nearest,0.1,0.8,77124608,287183360,3.7236281317630815,15,0.6,0.4476190476190477,0.7678571428571428,0.6000000000000001
bracket_nearest,0.1,0.8,134561280,287183360,2.1342198885147345,9,0.5833333333333334,0.3888888888888889,0.9833333333333333,0.9444444444444445
bracket_nearest,0.1,0.9,77124608,134561280,1.7447256263526163,9,0.9666666666666667,0.8888888888888888,1.0,1.0
bracket_nearest,0.1,0.9,77124608,287183360,3.7236281317630815,15,0.6535714285714285,0.48571428571428577,0.7607142857142856,0.6000000000000001
bracket_nearest,0.1,0.9,134561280,287183360,2.1342198885147345,9,0.6166666666666666,0.4444444444444444,1.0,1.0
bracket_nearest,0.1,1.0,77124608,134561280,1.7447256263526163,9,0.9666666666666667,0.8888888888888888,1.0,1.0
bracket_nearest,0.1,1.0,77124608,287183360,3.7236281317630815,15,0.657142857142857,0.5047619047619049,0.7785714285714285,0.6000000000000001
bracket_nearest,0.1,1.0,134561280,287183360,2.1342198885147345,9,0.6166666666666666,0.4444444444444444,0.9500000000000001,0.8888888888888888
bracket_nearest,0.2,0.3,77124608,134561280,1.7447256263526163,9,0.9833333333333333,0.9444444444444445,0.9833333333333333,0.9444444444444445
bracket_nearest,0.2,0.3,77124608,287183360,3.7236281317630815,15,0.6,0.3523809523809524,0.7607142857142856,0.561904761904762
bracket_nearest,0.2,0.3,134561280,287183360,2.1342198885147345,9,0.8333333333333333,0.611111111111111,0.9666666666666667,0.8888888888888888
bracket_nearest,0.2,0.4,77124608,134561280,1.7447256263526163,9,1.0,1.0,0.9666666666666667,0.8888888888888888
bracket_nearest,0.2,0.4,77124608,287183360,3.7236281317630815,15,0.6678571428571428,0.40952380952380957,0.7642857142857141,0.580952380952381
bracket_nearest,0.2,0.4,134561280,287183360,2.1342198885147345,9,0.7999999999999999,0.5,0.9333333333333332,0.8333333333333334
bracket_nearest,0.2,0.5,77124608,134561280,1.7447256263526163,9,1.0,1.0,1.0,1.0
bracket_nearest,0.2,0.5,77124608,287183360,3.7236281317630815,15,0.6785714285714285,0.4285714285714286,0.7642857142857141,0.580952380952381
bracket_nearest,0.2,0.5,134561280,287183360,2.1342198885147345,9,0.65,0.3888888888888889,0.9833333333333333,0.9444444444444445
bracket_nearest,0.2,0.6,77124608,134561280,1.7447256263526163,9,1.0,1.0,1.0,1.0
bracket_nearest,0.2,0.6,77124608,287183360,3.7236281317630815,15,0.682142857142857,0.4666666666666667,0.7642857142857141,0.580952380952381
bracket_nearest,0.2,0.6,134561280,287183360,2.1342198885147345,9,0.65,0.3888888888888889,0.9833333333333333,0.9444444444444445
bracket_nearest,0.2,0.7,77124608,134561280,1.7447256263526163,9,1.0,1.0,0.9833333333333333,0.9444444444444445
bracket_nearest,0.2,0.7,77124608,287183360,3.7236281317630815,15,0.6464285714285712,0.4476190476190477,0.7678571428571428,0.6000000000000001
bracket_nearest,0.2,0.7,134561280,287183360,2.1342198885147345,9,0.65,0.3888888888888889,0.9833333333333333,0.9444444444444445
bracket_nearest,0.2,0.8,77124608,134561280,1.7447256263526163,9,0.9833333333333333,0.9444444444444445,0.9833333333333333,0.9444444444444445
bracket_nearest,0.2,0.8,77124608,287183360,3.7236281317630815,15,0.6642857142857141,0.48571428571428577,0.7678571428571428,0.6000000000000001
bracket_nearest,0.2,0.8,134561280,287183360,2.1342198885147345,9,0.6833333333333333,0.5,0.9833333333333333,0.9444444444444445
bracket_nearest,0.2,0.9,77124608,134561280,1.7447256263526163,9,0.9833333333333333,0.9444444444444445,1.0,1.0
bracket_nearest,0.2,0.9,77124608,287183360,3.7236281317630815,15,0.6642857142857141,0.48571428571428577,0.7607142857142856,0.6000000000000001
bracket_nearest,0.2,0.9,134561280,287183360,2.1342198885147345,9,0.6833333333333333,0.5,1.0,1.0
bracket_nearest,0.2,1.0,77124608,134561280,1.7447256263526163,9,0.9833333333333333,0.9444444444444445,1.0,1.0
bracket_nearest,0.2,1.0,77124608,287183360,3.7236281317630815,15,0.6785714285714285,0.5047619047619049,0.7785714285714285,0.6000000000000001
bracket_nearest,0.2,1.0,134561280,287183360,2.1342198885147345,9,0.6833333333333333,0.5,0.9500000000000001,0.8888888888888888
bracket_nearest,0.5,0.6,77124608,134561280,1.7447256263526163,9,0.9833333333333333,0.9444444444444445,1.0,1.0
bracket_nearest,0.5,0.6,77124608,287183360,3.7236281317630815,15,0.7678571428571428,0.5047619047619049,0.7642857142857141,0.580952380952381
bracket_nearest,0.5,0.6,134561280,287183360,2.1342198885147345,9,0.8666666666666667,0.6666666666666666,0.9833333333333333,0.9444444444444445
bracket_nearest,0.5,0.7,77124608,134561280,1.7447256263526163,9,0.9833333333333333,0.9444444444444445,0.9833333333333333,0.9444444444444445
bracket_nearest,0.5,0.7,77124608,287183360,3.7236281317630815,15,0.7499999999999999,0.5047619047619049,0.7678571428571428,0.6000000000000001
bracket_nearest,0.5,0.7,134561280,287183360,2.1342198885147345,9,0.8333333333333333,0.6666666666666666,0.9833333333333333,0.9444444444444445
bracket_nearest,0.5,0.8,77124608,134561280,1.7447256263526163,9,0.9666666666666667,0.8888888888888888,0.9833333333333333,0.9444444444444445
bracket_nearest,0.5,0.8,77124608,287183360,3.7236281317630815,15,0.7285714285714285,0.48571428571428577,0.7678571428571428,0.6000000000000001
bracket_nearest,0.5,0.8,134561280,287183360,2.1342198885147345,9,0.7999999999999999,0.6666666666666666,0.9833333333333333,0.9444444444444445
bracket_nearest,0.5,0.9,77124608,134561280,1.7447256263526163,9,0.9500000000000001,0.8333333333333334,1.0,1.0
bracket_nearest,0.5,0.9,77124608,287183360,3.7236281317630815,15,0.7035714285714285,0.5047619047619049,0.7607142857142856,0.6000000000000001
bracket_nearest,0.5,0.9,134561280,287183360,2.1342198885147345,9,0.7999999999999999,0.6666666666666666,1.0,1.0
bracket_nearest,0.5,1.0,77124608,134561280,1.7447256263526163,9,0.9333333333333332,0.8333333333333334,1.0,1.0
bracket_nearest,0.5,1.0,77124608,287183360,3.7236281317630815,15,0.7071428571428571,0.5047619047619049,0.7785714285714285,0.6000000000000001
bracket_nearest,0.5,1.0,134561280,287183360,2.1342198885147345,9,0.7333333333333334,0.5555555555555556,0.9500000000000001,0.8888888888888888
